subjID,is_control,eval_index,eval_id,eval_n_start_ts,rule_text,category,evidence,input_rule_rating,eval_n_end_ts
user_1594177409373,False,1,2,1594178049818,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,81,1594178094262
user_1594177409373,False,2,4,1594178094262,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,42,1594178114002
user_1594177409373,False,3,8,1594178114002,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,59,1594178169988
user_1594177409373,False,4,6,1594178169988,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,30,1594178189115
user_1594177409373,False,5,7,1594178189116,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,57,1594178222090
user_1594177409373,False,6,5,1594178222091,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,2,1594178250867
user_1594177409373,False,7,1,1594178250868,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,2,1594178266494
user_1594177409373,False,8,3,1594178266494,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,32,1594178286494
user_1594413803368,False,1,3,1594414342944,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,41,1594414403913
user_1594413803368,False,2,6,1594414403914,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,1,1594414419271
user_1594413803368,False,3,2,1594414419271,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,100,1594414456985
user_1594413803368,False,4,4,1594414456985,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1594414476184
user_1594413803368,False,5,7,1594414476184,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,1,1594414486071
user_1594413803368,False,6,1,1594414486071,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1594414495370
user_1594413803368,False,7,5,1594414495371,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1594414509170
user_1594413803368,False,8,8,1594414509170,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,1,1594414533850
user_1595915103486,True,1,8,1595915321288,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,70,1595915329592
user_1595915103486,True,2,3,1595915329592,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,37,1595915343213
user_1595915103486,True,3,4,1595915343214,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,63,1595915347565
user_1595915103486,True,4,2,1595915347565,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,68,1595915351145
user_1595915103486,True,5,5,1595915351145,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,8,1595915361312
user_1595915103486,True,6,1,1595915361312,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,21,1595915367696
user_1595915103486,True,7,6,1595915367697,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,41,1595915376049
user_1595915103486,True,8,7,1595915376050,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,44,1595915382535
user_1594246370758,False,1,7,1594246719129,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,1,1594246733122
user_1594246370758,False,2,5,1594246733123,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1594246738296
user_1594246370758,False,3,1,1594246738296,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1594246746502
user_1594246370758,False,4,4,1594246746502,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1594246749778
user_1594246370758,False,5,8,1594246749779,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,67,1594246759488
user_1594246370758,False,6,3,1594246759488,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,28,1594246773024
user_1594246370758,False,7,6,1594246773025,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,31,1594246781664
user_1594246370758,False,8,2,1594246781665,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,76,1594246799495
user_1595153144375,True,1,5,1595153514992,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1595153529589
user_1595153144375,True,2,7,1595153529589,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,55,1595153549967
user_1595153144375,True,3,1,1595153549968,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,20,1595153555917
user_1595153144375,True,4,6,1595153555918,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,21,1595153565797
user_1595153144375,True,5,2,1595153565798,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,25,1595153575686
user_1595153144375,True,6,8,1595153575686,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,100,1595153584655
user_1595153144375,True,7,4,1595153584655,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,67,1595153596774
user_1595153144375,True,8,3,1595153596774,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,66,1595153603150
user_1595133967563,False,1,4,1595134348144,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,76,1595134354570
user_1595133967563,False,2,7,1595134354570,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,35,1595134375631
user_1595133967563,False,3,5,1595134375631,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,8,1595134385043
user_1595133967563,False,4,2,1595134385044,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,89,1595134396009
user_1595133967563,False,5,8,1595134396009,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,14,1595134405570
user_1595133967563,False,6,1,1595134405570,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,29,1595134413359
user_1595133967563,False,7,6,1595134413359,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,91,1595134422123
user_1595133967563,False,8,3,1595134422123,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,95,1595134435683
user_1594312192229,True,1,3,1594312389286,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,7,1594312402722
user_1594312192229,True,2,1,1594312402722,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,18,1594312410008
user_1594312192229,True,3,4,1594312410008,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,81,1594312413943
user_1594312192229,True,4,7,1594312413943,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,83,1594312416572
user_1594312192229,True,5,2,1594312416572,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,19,1594312418654
user_1594312192229,True,6,5,1594312418654,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,85,1594312421144
user_1594312192229,True,7,6,1594312421144,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,90,1594312424941
user_1594312192229,True,8,8,1594312424941,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,100,1594312429179
user_1595259802201,True,1,3,1595260100178,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,20,1595260126176
user_1595259802201,True,2,7,1595260126176,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,32,1595260133586
